Plan de estudios,Nivel de Estudios,Tipo Especial,Año Academico,Número de Matrículas,Nº Matriculados,Nº Aprobados,Rendimiento,Aprobados en 1ª Mat,Matriculados por 1ª vez,Rendimiento en 1ª Mat,Aprobados en 2ª Mat,Matriculados por 2ª vez,Rendimiento en 2ª Mat,Aprobados en 3ª Mat,Matriculados por 3ª vez o más,Rendimiento en 3ª Mat,Eficiencia en matrícula,Codigo+Centro,Asignatura,Tipo Asignatura,Curso,Tipo Convalidación
61CT - DOBLE GRADO INGENIERIA COMPUTADORES Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,1,12,11,"91,6666666666667",11,12,"91,6666666666667",,,,,,,"91,6666666666667",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000803                      - TECNOLOGÍA DE COMPUTADORES,OBLIGATORIA,3,ACTAS
61CT - DOBLE GRADO INGENIERIA COMPUTADORES Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,1,10,10,100,10,10,100,,,,,,,100,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000804                      - SISTEMAS INTELIGENTES,OBLIGATORIA,3,ACTAS
61CT - DOBLE GRADO INGENIERIA COMPUTADORES Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,1,11,10,"90,9090909090909",10,11,"90,9090909090909",,,,,,,"90,9090909090909",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000805                      - ARQUITECTURAS AVANZADAS,OBLIGATORIA,3,ACTAS
61CT - DOBLE GRADO INGENIERIA COMPUTADORES Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,1,9,7,"77,7777777777778",7,9,"77,7777777777778",,,,,,,"77,7777777777778",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000806                      - PROGRAMACIÓN DE HW RECONFIGURABLE,OBLIGATORIA,3,ACTAS
61CT - DOBLE GRADO INGENIERIA COMPUTADORES Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,1,9,9,100,9,9,100,,,,,,,100,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000807                      - PROCESAMIENTO PARALELO,OBLIGATORIA,3,ACTAS
61CT - DOBLE GRADO INGENIERIA COMPUTADORES Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,1,8,8,100,8,8,100,,,,,,,100,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000808                      - ADMINISTRACIÓN Y GESTIÓN DE BASES DE DATOS,OBLIGATORIA,3,ACTAS
61CT - DOBLE GRADO INGENIERIA COMPUTADORES Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,1,10,10,100,10,10,100,,,,,,,100,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000809                      - REDES AVANZADAS,OBLIGATORIA,3,ACTAS
61CT - DOBLE GRADO INGENIERIA COMPUTADORES Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,1,7,7,100,7,7,100,,,,,,,100,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000810                      - COMPUTACIÓN UBÍCUA MÓVIL Y EN LA NUBE,OBLIGATORIA,3,ACTAS
61CT - DOBLE GRADO INGENIERIA COMPUTADORES Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,1,8,8,100,8,8,100,,,,,,,100,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000811                      - SEGURIDAD EN SISTEMAS Y REDES,OBLIGATORIA,3,ACTAS
61CT - DOBLE GRADO INGENIERIA COMPUTADORES Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,1,6,6,100,6,6,100,,,,,,,100,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000812                      - ASPECTOS LEGALES Y PROFESIONALES,OBLIGATORIA,4,ACTAS
61CT - DOBLE GRADO INGENIERIA COMPUTADORES Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,1,10,10,100,10,10,100,,,,,,,100,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000813                      - ENGLISH FOR PROFESSIONAL AND ACADEMIC COMMUNICATION,OBLIGATORIA,4,ACTAS
61CT - DOBLE GRADO INGENIERIA COMPUTADORES Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,1,8,8,100,8,8,100,,,,,,,100,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000814                      - SISTEMAS BASADOS EN COMPUTADOR,OBLIGATORIA,4,ACTAS
61CT - DOBLE GRADO INGENIERIA COMPUTADORES Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,1,8,8,100,8,8,100,,,,,,,100,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000815                      - SISTEMAS EMPOTRADOS,OBLIGATORIA,4,ACTAS
61CT - DOBLE GRADO INGENIERIA COMPUTADORES Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,1,8,8,100,8,8,100,,,,,,,100,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000816                      - SISTEMAS DE TIEMPO REAL,OBLIGATORIA,4,ACTAS
61CT - DOBLE GRADO INGENIERIA COMPUTADORES Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,1,7,7,100,7,7,100,,,,,,,100,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000817                      - ROBÓTICA,OBLIGATORIA,4,ACTAS
61CT - DOBLE GRADO INGENIERIA COMPUTADORES Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,1,4,4,100,4,4,100,,,,,,,100,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000819                      - SISTEMAS DISTRIBUÍDOS,OBLIGATORIA,4,ACTAS
61CT - DOBLE GRADO INGENIERIA COMPUTADORES Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,1,8,8,100,8,8,100,,,,,,,100,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000820                      - ADMINISTRACIÓN DE SISTEMAS OPERATIVOS,OBLIGATORIA,5,ACTAS
61CT - DOBLE GRADO INGENIERIA COMPUTADORES Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,1,8,8,100,8,8,100,,,,,,,100,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000821                      - ADMINISTRACIÓN Y GESTIÓN DE REDES,OBLIGATORIA,5,ACTAS
61CT - DOBLE GRADO INGENIERIA COMPUTADORES Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,1,8,8,100,8,8,100,,,,,,,100,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000822                      - COMERCIO ELECTRÓNICO,OBLIGATORIA,5,ACTAS
61CT - DOBLE GRADO INGENIERIA COMPUTADORES Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,2,1,1,100,,,,1,1,100,,,,50,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000509                      - ESTRUCTURAS DE DATOS,TRONCAL,1,ACTAS
61CT - DOBLE GRADO INGENIERIA COMPUTADORES Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,2,1,1,100,,,,1,1,100,,,,50,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000511                      - FUNDAMENTOS FISICOS DE LA INFORMATICA,TRONCAL,1,ACTAS
61CT - DOBLE GRADO INGENIERIA COMPUTADORES Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,2,4,2,50,,,,2,4,50,,,,25,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000571                      - ARQUITECTURA DE COMPUTADORES,OBLIGATORIA,2,ACTAS
61CT - DOBLE GRADO INGENIERIA COMPUTADORES Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,2,3,3,100,,,,3,3,100,,,,50,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000572                      - BASES DE DATOS,OBLIGATORIA,2,ACTAS
61CT - DOBLE GRADO INGENIERIA COMPUTADORES Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,2,2,1,50,,,,1,2,50,,,,25,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000574                      - PROGRAMACION ORIENTADA A OBJETOS,OBLIGATORIA,2,ACTAS
61CT - DOBLE GRADO INGENIERIA COMPUTADORES Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,2,1,0,0,,,,0,1,0,,,,0,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000575                      - FUNDAMENTOS DE INGENIERIA DEL SOFTWARE,OBLIGATORIA,2,ACTAS
61CT - DOBLE GRADO INGENIERIA COMPUTADORES Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,2,6,4,"66,6666666666667",,,,4,6,"66,6666666666667",,,,"33,3333333333333",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000577                      - PROBABILIDAD Y ESTADISTICA,TRONCAL,2,ACTAS
61CT - DOBLE GRADO INGENIERIA COMPUTADORES Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,2,2,1,50,,,,1,2,50,,,,25,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000578                      - PROGRAMACION CONCURRENTE Y AVANZADA,OBLIGATORIA,2,ACTAS
61CT - DOBLE GRADO INGENIERIA COMPUTADORES Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,2,1,1,100,,,,1,1,100,,,,50,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000800                      - REDES DE COMPUTADORES,OBLIGATORIA,3,ACTAS
61CT - DOBLE GRADO INGENIERIA COMPUTADORES Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,2,2,2,100,,,,2,2,100,,,,50,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000802                      - TRADUCTORES DE LENGUAJES DE PROGRAMACIÓN,OBLIGATORIA,3,ACTAS
61CT - DOBLE GRADO INGENIERIA COMPUTADORES Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,2,1,1,100,,,,1,1,100,,,,50,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000803                      - TECNOLOGÍA DE COMPUTADORES,OBLIGATORIA,3,ACTAS
61CT - DOBLE GRADO INGENIERIA COMPUTADORES Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,2,1,1,100,,,,1,1,100,,,,50,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000808                      - ADMINISTRACIÓN Y GESTIÓN DE BASES DE DATOS,OBLIGATORIA,3,ACTAS
61CT - DOBLE GRADO INGENIERIA COMPUTADORES Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,2,1,1,100,,,,1,1,100,,,,50,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000812                      - ASPECTOS LEGALES Y PROFESIONALES,OBLIGATORIA,4,ACTAS
61CT - DOBLE GRADO INGENIERIA COMPUTADORES Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,2,1,1,100,,,,1,1,100,,,,50,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000819                      - SISTEMAS DISTRIBUÍDOS,OBLIGATORIA,4,ACTAS
61CT - DOBLE GRADO INGENIERIA COMPUTADORES Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,3,2,1,50,,,,,,,1,2,50,"16,6666666666667",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000500                      - ANALISIS MATEMATICO,TRONCAL,1,ACTAS
61CT - DOBLE GRADO INGENIERIA COMPUTADORES Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,3,1,0,0,,,,,,,0,1,0,0,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000501                      - FUNDAMENTOS DE COMPUTADORES,TRONCAL,1,ACTAS
61CT - DOBLE GRADO INGENIERIA COMPUTADORES Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,3,10,3,30,,,,,,,3,10,30,10,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000502                      - FUNDAMENTOS DE PROGRAMACION,TRONCAL,1,ACTAS
61CT - DOBLE GRADO INGENIERIA COMPUTADORES Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,3,1,0,0,,,,,,,0,1,0,0,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000503                      - LOGICA Y MATEMATICA DISCRETA,TRONCAL,1,ACTAS
61CT - DOBLE GRADO INGENIERIA COMPUTADORES Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,3,5,5,100,,,,,,,5,5,100,"33,3333333333333",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000505                      - TALLER DE PROGRAMACION,OBLIGATORIA,1,ACTAS
61CT - DOBLE GRADO INGENIERIA COMPUTADORES Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,3,2,1,50,,,,,,,1,2,50,"16,6666666666667",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000506                      - ALGEBRA,TRONCAL,1,ACTAS
61CT - DOBLE GRADO INGENIERIA COMPUTADORES Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,3,1,1,100,,,,,,,1,1,100,"33,3333333333333",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000508                      - ESTRUCTURA DE COMPUTADORES,TRONCAL,1,ACTAS
61CT - DOBLE GRADO INGENIERIA COMPUTADORES Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,3,1,1,100,,,,,,,1,1,100,"33,3333333333333",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000509                      - ESTRUCTURAS DE DATOS,TRONCAL,1,ACTAS
61CT - DOBLE GRADO INGENIERIA COMPUTADORES Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,3,3,3,100,,,,,,,3,3,100,"33,3333333333333",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000511                      - FUNDAMENTOS FISICOS DE LA INFORMATICA,TRONCAL,1,ACTAS
61CT - DOBLE GRADO INGENIERIA COMPUTADORES Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,3,1,1,100,,,,,,,1,1,100,"33,3333333333333",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000572                      - BASES DE DATOS,OBLIGATORIA,2,ACTAS
61CT - DOBLE GRADO INGENIERIA COMPUTADORES Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,3,1,1,100,,,,,,,1,1,100,"33,3333333333333",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000574                      - PROGRAMACION ORIENTADA A OBJETOS,OBLIGATORIA,2,ACTAS
61CT - DOBLE GRADO INGENIERIA COMPUTADORES Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,3,2,1,50,,,,,,,1,2,50,"16,6666666666667",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000575                      - FUNDAMENTOS DE INGENIERIA DEL SOFTWARE,OBLIGATORIA,2,ACTAS
61CT - DOBLE GRADO INGENIERIA COMPUTADORES Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,3,1,1,100,,,,,,,1,1,100,"33,3333333333333",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000578                      - PROGRAMACION CONCURRENTE Y AVANZADA,OBLIGATORIA,2,ACTAS
61CT - DOBLE GRADO INGENIERIA COMPUTADORES Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,3,2,1,50,,,,,,,1,2,50,"16,6666666666667",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000800                      - REDES DE COMPUTADORES,OBLIGATORIA,3,ACTAS
61CT - DOBLE GRADO INGENIERIA COMPUTADORES Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,3,2,1,50,,,,,,,1,2,50,"16,6666666666667",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000802                      - TRADUCTORES DE LENGUAJES DE PROGRAMACIÓN,OBLIGATORIA,3,ACTAS
61CT - DOBLE GRADO INGENIERIA COMPUTADORES Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,3,1,1,100,,,,,,,1,1,100,"33,3333333333333",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000803                      - TECNOLOGÍA DE COMPUTADORES,OBLIGATORIA,3,ACTAS
61CT - DOBLE GRADO INGENIERIA COMPUTADORES Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,3,1,1,100,,,,,,,1,1,100,"33,3333333333333",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000805                      - ARQUITECTURAS AVANZADAS,OBLIGATORIA,3,ACTAS
61CT - DOBLE GRADO INGENIERIA COMPUTADORES Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,4,2,2,100,,,,,,,2,2,100,25,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000502                      - FUNDAMENTOS DE PROGRAMACION,TRONCAL,1,ACTAS
61CT - DOBLE GRADO INGENIERIA COMPUTADORES Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,4,2,0,0,,,,,,,0,2,0,0,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000504                      - TALLER DE SISTEMAS OPERATIVOS,OBLIGATORIA,1,ACTAS
61CT - DOBLE GRADO INGENIERIA COMPUTADORES Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,4,1,0,0,,,,,,,0,1,0,0,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000507                      - ASPECTOS ETICOS Y SOCIALES,OBLIGATORIA,1,ACTAS
61CT - DOBLE GRADO INGENIERIA COMPUTADORES Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,4,1,0,0,,,,,,,0,1,0,0,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000508                      - ESTRUCTURA DE COMPUTADORES,TRONCAL,1,ACTAS
61CT - DOBLE GRADO INGENIERIA COMPUTADORES Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,4,1,0,0,,,,,,,0,1,0,0,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000509                      - ESTRUCTURAS DE DATOS,TRONCAL,1,ACTAS
61CT - DOBLE GRADO INGENIERIA COMPUTADORES Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,4,1,0,0,,,,,,,0,1,0,0,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000573                      - INTELIGENCIA ARTIFICIAL,OBLIGATORIA,2,ACTAS
61CT - DOBLE GRADO INGENIERIA COMPUTADORES Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,4,1,1,100,,,,,,,1,1,100,25,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000574                      - PROGRAMACION ORIENTADA A OBJETOS,OBLIGATORIA,2,ACTAS
61CT - DOBLE GRADO INGENIERIA COMPUTADORES Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,4,1,1,100,,,,,,,1,1,100,25,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000575                      - FUNDAMENTOS DE INGENIERIA DEL SOFTWARE,OBLIGATORIA,2,ACTAS
61CT - DOBLE GRADO INGENIERIA COMPUTADORES Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,4,2,2,100,,,,,,,2,2,100,25,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000578                      - PROGRAMACION CONCURRENTE Y AVANZADA,OBLIGATORIA,2,ACTAS
61CT - DOBLE GRADO INGENIERIA COMPUTADORES Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,5,1,0,0,,,,,,,0,1,0,0,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000500                      - ANALISIS MATEMATICO,TRONCAL,1,ACTAS
61CT - DOBLE GRADO INGENIERIA COMPUTADORES Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,5,1,1,100,,,,,,,1,1,100,20,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000501                      - FUNDAMENTOS DE COMPUTADORES,TRONCAL,1,ACTAS
61CT - DOBLE GRADO INGENIERIA COMPUTADORES Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,5,1,0,0,,,,,,,0,1,0,0,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000502                      - FUNDAMENTOS DE PROGRAMACION,TRONCAL,1,ACTAS
61CT - DOBLE GRADO INGENIERIA COMPUTADORES Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,5,1,1,100,,,,,,,1,1,100,20,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000506                      - ALGEBRA,TRONCAL,1,ACTAS
61CT - DOBLE GRADO INGENIERIA COMPUTADORES Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,5,1,0,0,,,,,,,0,1,0,0,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000508                      - ESTRUCTURA DE COMPUTADORES,TRONCAL,1,ACTAS
61CT - DOBLE GRADO INGENIERIA COMPUTADORES Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,6,1,1,100,,,,,,,1,1,100,"16,6666666666667",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000502                      - FUNDAMENTOS DE PROGRAMACION,TRONCAL,1,ACTAS
61CT - DOBLE GRADO INGENIERIA COMPUTADORES Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,7,1,0,0,,,,,,,0,1,0,0,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000506                      - ALGEBRA,TRONCAL,1,ACTAS
61CT - DOBLE GRADO INGENIERIA COMPUTADORES Y TECNOLOGIAS PARA SOCIEDAD INFORMACION,GRADO,PLAN_ORDINARIO,2023-24,8,1,0,0,,,,,,,0,1,0,0,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000501                      - FUNDAMENTOS DE COMPUTADORES,TRONCAL,1,ACTAS
61IW - GRADO EN INGENIERIA DEL SOFTWARE,GRADO,PLAN_ORDINARIO,2023-24,1,149,119,"79,8657718120805",119,149,"79,8657718120805",,,,,,,"79,8657718120805",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000225                      - ANALISIS MATEMATICO,TRONCAL,1,ACTAS
61IW - GRADO EN INGENIERIA DEL SOFTWARE,GRADO,PLAN_ORDINARIO,2023-24,1,151,81,"53,6423841059603",81,151,"53,6423841059603",,,,,,,"53,6423841059603",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000226                      - FUNDAMENTOS DE COMPUTADORES,TRONCAL,1,ACTAS
61IW - GRADO EN INGENIERIA DEL SOFTWARE,GRADO,PLAN_ORDINARIO,2023-24,1,142,118,"83,0985915492958",118,142,"83,0985915492958",,,,,,,"83,0985915492958",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000227                      - FUNDAMENTOS DE PROGRAMACION,TRONCAL,1,ACTAS
61IW - GRADO EN INGENIERIA DEL SOFTWARE,GRADO,PLAN_ORDINARIO,2023-24,1,146,130,"89,041095890411",130,146,"89,041095890411",,,,,,,"89,041095890411",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000228                      - LOGICA Y MATEMATICA DISCRETA,TRONCAL,1,ACTAS
61IW - GRADO EN INGENIERIA DEL SOFTWARE,GRADO,PLAN_ORDINARIO,2023-24,1,146,101,"69,1780821917808",101,146,"69,1780821917808",,,,,,,"69,1780821917808",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000229                      - ALGEBRA,TRONCAL,1,ACTAS
61IW - GRADO EN INGENIERIA DEL SOFTWARE,GRADO,PLAN_ORDINARIO,2023-24,1,152,108,"71,0526315789474",108,152,"71,0526315789474",,,,,,,"71,0526315789474",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000230                      - ESTRUCTURA DE COMPUTADORES,TRONCAL,1,ACTAS
61IW - GRADO EN INGENIERIA DEL SOFTWARE,GRADO,PLAN_ORDINARIO,2023-24,1,150,120,80,120,150,80,,,,,,,80,61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000231                      - ESTRUCTURAS DE DATOS,TRONCAL,1,ACTAS
61IW - GRADO EN INGENIERIA DEL SOFTWARE,GRADO,PLAN_ORDINARIO,2023-24,1,150,94,"62,6666666666667",94,150,"62,6666666666667",,,,,,,"62,6666666666667",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000232                      - FUNDAMENTOS FISICOS DE LA INFORMATICA,TRONCAL,1,ACTAS
61IW - GRADO EN INGENIERIA DEL SOFTWARE,GRADO,PLAN_ORDINARIO,2023-24,1,152,89,"58,5526315789474",89,152,"58,5526315789474",,,,,,,"58,5526315789474",61 - E.T.S DE ING. DE SISTEMAS INFORMÁTICOS,615000233                      - TALLER DE SISTEMAS OPERATIVOS,OBLIGATORIA,1,ACTAS
